,WorkerId,WorkTimeInSeconds,Input.pdf_url,Input.Category,Answer.question
602,A2TBXASXZIRNNW,337,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--485361606.pdf,Ask for a summary of parts of the document or the full document.,Can you give me an informative summary of page 9?
603,A38DC3BG1ZCVZ2,81,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--8700372.pdf,Ask a question that can’t be answered with just the document.,What are the names of Quidel products related to A+B assay?
604,A3UUH3632AI3ZX,61,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--155627830.pdf,Ask about the type of the document.,Does the document have to do with the arts?
605,A2TBXASXZIRNNW,315,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--345448813.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a simple summary about page 5?
606,A3KU8DC7HJOGCM,42,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--155627830.pdf,Ask a question that is not answerable with the document.,Is it suitable for all ages to view?
607,A3UUH3632AI3ZX,3096,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--8700372.pdf,Ask a question that needs multiple parts of the document to answer.,Do the results match up after you did the programming instructions?
608,A34QZDSTKZ3JO9,45,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--485361606.pdf,Ask for specific content to be extracted from the document.,Can you tell me who was involved in the writing of this article?
609,A2R2YZTSME1K3F,274,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--485361606.pdf,Ask for a rewrite of some text in the document.,"Could you rewrite these questions as instead positive/negative statement combos?: "" Q1. Is there an effect to students’ performance in classical assessments when flipped classroom is adopted as a teaching model? ─ Q2. Do students perceive that the best teachers choose FT?"""
610,A38DC3BG1ZCVZ2,30,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask a question about a figure in the document.,What does the middle logo with the drop of water say?
611,A34QZDSTKZ3JO9,45,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--345448813.pdf,Ask for specific content to be extracted from the document.,Can you tell me what is the most that a family of three can make to qualify?
612,A1GGOZPHYU0OC0,733,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--485361606.pdf,Ask a question that can’t be answered with just the document.,What teaching model is defined by a change in the use of class time and out-of-class time?
613,A2WQT33K6LD9Z5,2914,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask a question about the document.,"If I only get one answer wrong and it's in part II, what would my grade be?"
614,A1GGOZPHYU0OC0,211,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--345448813.pdf,Ask for a rewrite of some text in the document.,Can a household of 3 that earns $500 a week qualify for reduced price or free school meals?
615,A2TBXASXZIRNNW,663,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--485361606.pdf,Ask a question that needs multiple parts of the document to answer.,What is the difference between pages 3 and 7?
616,A1GGOZPHYU0OC0,233,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask a question about a table in the document.,Why is it a good idea to write down calculated values in the Hydrogeology Challenge?
617,A1NF6PELRKACS9,1613,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--345448813.pdf,Ask a question that can’t be answered with just the document.,Convert the dollar amount to euros in the table about Federal Eligibility Income Chart in section 1 of the document.
618,A2TBXASXZIRNNW,173,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--8700372.pdf,Ask about the type of the document.,Is this document about breathing?
619,AURYD2FH3FUOQ,561,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--485361606.pdf,Ask about the type of the document.,Where was this method studied?
620,A38DC3BG1ZCVZ2,1211,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask a question about the structure of the document.,What is the information you need to include in the gray box?
621,A2TBXASXZIRNNW,530,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--8700372.pdf,Ask a question that is not answerable with the document.,Will Quidel Corporation exist in 2025?
622,A2TBXASXZIRNNW,214,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--345448813.pdf,Ask a question that needs multiple parts of the document to answer.,What is the main difference between pages 2 and 3?
623,A34QZDSTKZ3JO9,69,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--485361606.pdf,Ask a question that is not answerable with the document.,What other articles did Juan Carlos work on relative to this subject?
624,A3UUH3632AI3ZX,1562,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask a question about a figure in the document.,What are your thoughts on the HCV-Specific Proliferative T Cell Response section?
625,A3UUH3632AI3ZX,2133,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--345448813.pdf,Ask about the type of the document.,Is this document about school meals?
626,A38DC3BG1ZCVZ2,69,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask for a summary of parts of the document or the full document.,Summarize what you need to do for Part II in 3 sentences.
627,A32CMQGGTSUK6Z,162,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask a question about the document.,In Ch. 1590 what week did the response begin to spike?
628,AURYD2FH3FUOQ,3318,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask for specific content to be extracted from the document.,Which part of the test has the biggest effect on the grade?
629,A38DC3BG1ZCVZ2,116,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask a question about a figure in the document.,What is the earliest time I can go to mass according to the table on the first page?
630,A1GGOZPHYU0OC0,230,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--345448813.pdf,Ask a question that is not answerable with the document.,"Can a household of 8 that earns $5,000 a month qualify for free and reduced price school meals?"
631,AURYD2FH3FUOQ,465,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask a question about a table in the document.,What is the takeaway from the graphs in table 1?
632,A34QZDSTKZ3JO9,56,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask a question about the document.,How much are the tickets for the fall supper?
633,A34QZDSTKZ3JO9,88,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask for a rewrite of some text in the document.,Can you rewrite the question that asks:  . The removal of soluble or colloidal material from a porous medium by the flow of water through it is known as (1 pt)
634,A34QZDSTKZ3JO9,58,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--354906370.pdf,Ask a question about a figure in the document.,What is the takeaway of the table that starts on page 1?
635,A2TBXASXZIRNNW,480,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask a question about the structure of the document.,What is the main idea from page 2?
636,AURYD2FH3FUOQ,2935,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask a question that can’t be answered with just the document.,"In part III, what was found at well c?"
637,A34QZDSTKZ3JO9,39,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask a question about a table in the document.,Can you tell me what event in the table on the first page is going to happen first?
638,A2TBXASXZIRNNW,196,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask a question about the structure of the document.,What is the main idea about page 1?
639,A2R2YZTSME1K3F,1087,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--354906370.pdf,Ask a question about the document.,What charges shall be paid for any dewatering that needs to be done?
640,A34QZDSTKZ3JO9,81,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a two sentence summary of the section titled Methods and Materials?
641,A2TBXASXZIRNNW,358,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask a question that needs multiple parts of the document to answer.,What is the key difference between pages 2 and 4?
642,A34QZDSTKZ3JO9,66,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a short summary about what the Stewardship passage is about?
643,A34QZDSTKZ3JO9,69,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask about the type of the document.,Is this a test for high school?
644,A34QZDSTKZ3JO9,46,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask for specific content to be extracted from the document.,What viruses were studying when this article was being written?
645,A38DC3BG1ZCVZ2,70,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--354906370.pdf,Ask a question about a table in the document.,Total the costs of tender document in the table of page 1 and 2.
646,AURYD2FH3FUOQ,472,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask for a rewrite of some text in the document.,What's the takeaway from the graphs in figure 4?
647,A2TBXASXZIRNNW,273,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--354906370.pdf,Ask a question about the structure of the document.,What is page 4 mainly about?
648,A34QZDSTKZ3JO9,50,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--242656313.pdf,Ask a question that is not answerable with the document.,What is the Hydrogeology Event about?
649,A3UUH3632AI3ZX,1498,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask for specific content to be extracted from the document.,What days and times are all the Masses held at?
650,A33EE91AZUG1LW,1093,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask a question that can’t be answered with just the document.,How many other universities also looked into this?
651,A34QZDSTKZ3JO9,59,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--155574102.pdf,Ask a question about a figure in the document.,Can you give me a takeaway of the passage called The Single Explanation?
652,A34QZDSTKZ3JO9,53,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--354906370.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a simple summary of the short term tender notice?
653,A34QZDSTKZ3JO9,300,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask for a rewrite of some text in the document.,"Can you rewrite this to sound friendlier:  God really does provide for those who are grateful and generous. This is very difficult for people that don’t live a stewardship lifestyle to believe. People are sceptical and say it’s just coincidence. If you are sceptical, try living a stewardship lifestyle for just one month – be generous with your gifts of time, talent and treasure and see how God provides for your needs."""
654,A33EE91AZUG1LW,1432,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--155574102.pdf,Ask a question about the document.,Which Rabbi offered two explanations for the simple explanation?
655,A2TBXASXZIRNNW,152,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask a question that needs multiple parts of the document to answer.,What is the main difference between pages 2 and 3?
656,A2TBXASXZIRNNW,213,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask a question that can’t be answered with just the document.,When was St. Cecilia founded?
657,A38DC3BG1ZCVZ2,113,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--155574102.pdf,Ask a question about a table in the document.,N/A-no tables in the document
658,AURYD2FH3FUOQ,2956,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--354906370.pdf,Ask for specific content to be extracted from the document.,"What class of contract does Construction of crate bund near land of Mohd Ashraf, Kabir and others on both sides of Shahdara Nallah fall under?"
659,A2TBXASXZIRNNW,214,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask about the type of the document.,Is this document about cancer?
660,A34QZDSTKZ3JO9,65,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask a question that needs multiple parts of the document to answer.,Will that dates of the conference interfere with the dates of the service and dinner celebration?
661,A1NF6PELRKACS9,835,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--155574102.pdf,Ask a question about the structure of the document.,"In a concise paragraph, what are the contrasting opinions about Chapter 3 Mishnah 18 according to the document?"
662,A2R2YZTSME1K3F,553,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--354906370.pdf,Ask for a rewrite of some text in the document.,"Would you rewrite this in a way that a freshman in high school could comprehend?: ""Unbalanced tender:- in case of tender of the lowest tenderer is found unbalanced, the successful tenderer shall have to produce additional performance security in shape of CDR/FDR/Bank Guarantee before fixation of contract as per following breakup:- """
663,A2R2YZTSME1K3F,1406,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--75380098.pdf,Ask a question that is not answerable with the document.,"Were the housing, maintaining and care-taking of the baboons used in the study in accord with the necessary rules?"
664,A34QZDSTKZ3JO9,132,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--155574102.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a short summary of Chapter III?
665,A2TBXASXZIRNNW,309,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask about the type of the document.,Is this a document about Mormonism?
666,A3UUH3632AI3ZX,1494,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--354906370.pdf,Ask a question that can’t be answered with just the document.,Where is the Office of the Executive Engineer Hydraulic Division Uri located?
667,A1MJVTR0PCKBWW,765,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--225850272.pdf,Ask a question about a figure in the document.,How many blind mice is the requiem for?
668,A2R2YZTSME1K3F,2477,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300796413.pdf,Ask a question that is not answerable with the document.,What time is the second Mass on Tuesday 17th October?
